Index,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
1001,572.7434072,15.11084889,90.25245504,4.217553378,0
1002,399.7737042,10.62226549,74.55428506,3.006650222,0
1003,406.382378,19.69984804,62.32330348,4.500207625,0
1004,368.7708937,11.63539928,49.80432225,4.631640754,0
1005,482.6733273,22.09199022,79.1692811,4.435760073,0
1006,367.6899918,19.91295017,59.30305302,5.622018081,0
1007,553.4940322,19.41801315,84.84773972,4.071343675,0
1008,560.9659102,13.97834793,71.73384511,2.898223061,0
1009,286.7944316,10.41588906,71.90514736,3.231679693,0
1010,357.4361934,11.71382102,63.86306846,4.038502789,0
1011,338.44145,15.21529266,63.39146815,4.129230416,0
1012,617.8835131,13.56125295,39.21591748,4.457282487,0
1013,371.9106474,11.9756805,65.79702324,3.31116811,0
1014,510.6093851,12.58847481,58.86155798,4.223576482,0
1015,468.0517147,14.52349976,71.45044718,5.486132309,0
1016,501.6739826,22.15974723,75.36497409,2.760212574,0
1017,510.8950007,16.20237144,79.85932286,4.04637969,0
1018,444.276635,14.74434737,62.44323905,3.455622541,0
1019,336.0618031,16.89517971,65.44736154,3.171655208,0
1020,422.2238018,14.07087898,73.92031968,4.383942554,0
1021,446.7429748,13.57347103,80.26837179,3.358353455,0
1022,442.3681431,18.72530225,43.89808751,2.938082397,0
1023,376.2319179,8.03385864,48.52903793,4.178897909,0
1024,440.8594348,13.57122272,62.17947698,4.003458052,0
1025,425.2500465,12.53400873,86.68363454,3.502370872,0
1026,530.5264113,18.11704226,79.09444035,3.254926497,0
1027,446.4223567,14.13495393,51.70521489,3.66264816,0
1028,549.2767283,17.01511804,51.50550828,3.893766831,0
1029,367.7586892,14.66895005,57.40146512,4.126407533,0
1030,328.9044942,11.78961929,78.56818212,3.042796944,0
1031,493.8884638,15.11602281,57.71299204,4.17421964,0
1032,393.5557957,13.74866795,75.02454461,4.180567593,0
1033,368.4028571,9.984033412,65.2515508,3.136945007,0
1034,331.971661,17.5391297,84.03285792,4.213567957,0
1035,365.4312125,12.97186896,70.48525056,4.775784922,0
1036,475.3422715,16.90318031,51.10661421,4.033391218,0
1037,331.3789519,18.52543363,68.54744754,3.964449588,0
1038,435.6664692,11.98363521,107.9008419,2.004142586,0
1039,480.3202177,16.98075499,61.1580474,2.831234426,0
1040,431.6256772,10.07559844,63.9842249,4.724456578,0
1041,384.0115576,12.42753833,23.13661102,3.665410662,0
1042,442.1670062,14.74078711,7.080794504,5.846826958,0
1043,324.9978244,16.84844375,72.68768581,3.371680094,0
1044,399.1190254,13.97408473,83.1579971,2.92573204,0
1045,357.4172848,9.213267539,59.28026924,2.275903461,0
1046,397.6849857,19.39402667,54.51072514,3.178003605,0
1047,570.4242586,15.95833351,70.61583215,4.102291769,0
1048,382.0142489,12.66601633,78.76705222,4.44490059,0
1049,500.6848732,15.15740752,71.02274371,5.140207743,0
1050,407.3808249,15.89207853,72.16401932,4.763730536,0
1051,597.8700732,11.80284674,72.38476153,3.696327575,0
1052,558.7478629,15.35758277,44.55526428,4.213700444,0
1053,468.5383258,15.69273832,107.2823286,4.081728016,0
1054,567.5261592,7.791637811,58.17482529,4.919585047,0
1055,558.9538726,23.95245044,68.24220581,3.651864699,0
1056,363.2357556,12.53583833,56.31059225,4.5990822,0
1057,514.9640601,8.637461294,55.60351213,3.332906497,0
1058,301.7534765,13.37816481,89.05195717,3.309471716,0
1059,329.0166464,8.547283221,60.14470242,2.391540006,0
1060,412.3085879,17.19268526,41.03578909,4.502138214,0
1061,404.1201524,14.71228463,106.3717198,3.855772964,0
1062,430.4068943,7.151750616,88.41329592,2.87588018,0
1063,355.9980259,11.51512302,39.55047603,3.21444964,0
1064,380.1147511,17.59550987,75.51905904,2.770822653,0
1065,360.4684842,15.23427716,48.19557179,4.157927298,0
1066,490.5125389,9.027167172,67.47622913,2.804926824,0
1067,369.4680721,18.96725863,59.65152321,4.398900709,0
1068,485.6311478,16.98060997,69.62249007,2.575141031,0
1069,412.9792013,9.767080689,43.14199975,4.565423282,0
1070,397.2628257,18.26121295,45.98162418,4.344804944,1
1071,288.0685777,14.13669901,68.86186085,3.891097334,1
1072,559.6293401,21.34084926,51.27471187,2.959749614,1
1073,437.3708632,16.41065407,64.50592258,6.389161009,1
1074,354.3925259,12.34038423,83.23866139,3.551655811,1
1075,315.750909,16.71655697,17.00068293,3.959293615,1
1076,334.9053758,13.21432417,79.86300941,3.300253498,1
1077,392.9012057,12.4666097,7.080794504,2.506238127,1
1078,455.9274999,14.2479472,85.93042839,3.325638986,1
1079,544.3393171,12.014243,72.60807608,4.86854263,1
1080,321.0690741,12.01067596,58.10070667,3.584985024,1
1081,413.3215995,12.35738526,108.849568,3.505300168,1
1082,448.8647411,10.83824882,65.54821586,3.874425315,1
1083,347.8292033,10.64178919,63.72293291,3.182582857,1
1084,419.173312,12.30266857,59.88736706,2.460464867,1
1085,414.8891303,13.46179443,50.89523315,2.9770474,1
1086,510.305603,13.76780176,99.17559467,3.667154205,1
1087,448.4571607,12.51197343,49.29984943,2.958414712,1
1088,477.0478068,15.45930696,68.89560275,3.8706108,1
1089,454.73241,14.58729016,81.37845107,3.822668715,1
1090,526.067651,17.20749438,73.94096997,3.223080865,1
1091,295.7570532,14.03399501,29.66814213,4.387208418,1
1092,318.5366329,13.86045341,93.71487616,2.999702321,1
1093,393.1766813,13.64323622,61.12507973,5.612295662,1
1094,521.0162606,15.3106314,73.72307012,3.741143366,1
1095,264.5080825,11.23514423,46.68259729,4.592959344,1
1096,369.280429,20.60555207,70.16838922,4.604724796,1
1097,590.0605459,12.09249934,81.59236188,4.165549906,1
1098,531.1691009,11.41018355,77.28655067,3.659652968,1
1099,506.0101352,17.38551498,73.11505279,3.789236757,1
1100,284.0179948,12.4199055,74.67438321,3.89891586,1
1101,354.7907412,14.16831424,102.5678462,4.300694899,1
1102,482.6371798,8.963253883,82.58133835,4.497730796,1
1103,522.888054,14.44918097,68.6407682,4.342796788,1
1104,457.0141209,21.4302933,43.18880258,3.678686031,1
1105,351.631315,20.05761944,78.50149245,4.72133955,1
1106,554.0451045,16.52194196,67.53326015,5.688206949,1
1107,373.2321373,18.82859407,43.44064402,3.819985377,1
1108,605.4588934,20.22207487,7.080794504,3.41068554,1
1109,385.8278293,15.56345966,77.83403618,3.261651399,1
1110,508.8203409,14.06313997,65.15518183,4.995601766,1
1111,350.9686515,13.60964252,70.57141441,3.968647163,1
1112,408.1950145,6.059608221,105.4004604,3.690929417,1
1113,480.7152078,15.69283855,82.92934548,4.393944466,1
1114,300.411744,16.00520675,72.36321679,3.08029671,1
1115,408.0957972,18.2352202,72.29966228,3.80879301,1
1116,383.7478834,11.79324634,57.345645,3.242545448,1
1117,570.3787653,17.59212637,68.99274058,4.005892992,1
1118,432.8987489,13.33538104,54.21628416,4.854312786,1
1119,528.1562512,11.32544664,80.33833076,3.631042314,1
1120,405.4206121,13.2831001,74.41286716,2.571391506,1
1121,476.8420108,14.38834959,73.16477755,4.201054364,1
1122,337.8582636,13.53166045,42.84451085,2.917284056,1
1123,365.477618,14.92061556,8.577012933,2.181714167,1
1124,327.2282451,14.06559734,82.78192571,3.422543431,1
1125,387.3997714,11.85510295,49.4804408,3.911014707,1
1126,382.0801288,10.50402321,67.49345,2.91175139,1
1127,356.5430368,10.82460037,75.32889227,4.143365319,1
1128,404.003888,12.86641996,55.49833107,3.439561019,1
1129,354.3906043,15.69217561,79.96280267,3.918005799,1
1130,398.4603116,15.29749572,7.080794504,4.220027671,1
1131,354.4052785,13.89895042,63.85767375,4.081328787,1
1132,462.314567,18.42838695,41.29033047,3.613834771,1
1133,344.5506193,11.24646038,60.29218733,3.209588058,1
1134,583.4364875,17.73188235,59.68607582,4.208354354,1
1135,369.0443258,10.37184324,62.03773024,5.702504528,1
1136,520.5877359,12.81460367,7.080794504,4.398059123,1
1137,468.3674514,15.15117258,79.53836758,3.274628642,1
1138,397.1149717,14.42088194,55.58681501,3.939011353,1
1139,517.1505478,15.8690103,55.38433284,5.030712169,1
1140,494.4045106,15.02396166,47.14414365,4.052367138,1
1141,345.6569351,12.71218695,62.47111474,4.485070147,1
1142,404.4057627,11.40337222,84.52577496,3.329600783,1
1143,475.4452677,20.93935933,54.19852017,5.37040341,1
1144,362.0624898,15.60372925,82.31785396,3.53350015,1
1145,491.7240649,10.35399456,60.00918382,3.881767178,1
1146,404.5013685,12.49565771,79.94611266,4.764995184,1
1147,285.228661,14.36562486,74.88842167,3.499774684,1
1148,537.1360548,16.05320185,79.35756016,4.431739047,1
1149,377.0662857,10.07019192,50.12412226,4.641041336,1
1150,375.2759695,20.22442581,104.5808815,4.043914693,1
1151,412.8964036,12.90673002,68.74891759,2.010537157,1
1152,425.532861,14.94781096,89.77415975,3.57882634,1
1153,509.8196527,17.84899443,103.3218269,4.046305672,1
1154,510.9446258,13.97860817,52.30154965,3.89406116,1
1155,477.7233747,13.52652199,7.080794504,3.229834159,1
1156,332.3597146,11.05580115,116.1616216,3.534665425,1
1157,440.9368239,12.56706136,118.3572747,4.318271773,1
1158,491.5167115,19.3558411,45.10401753,4.209136505,1
1159,546.7909944,13.13395934,96.12519834,3.44284782,1
1160,519.8629915,13.26210211,79.34491475,2.472720325,1
1161,277.2341545,17.85721377,62.5531361,3.292270153,1
1162,336.4466548,16.08971042,59.49402634,2.929952739,1
1163,445.0696363,14.17650116,68.12480944,4.41217355,1
1164,455.7438446,15.97601765,47.40009252,3.804352132,1
1165,410.694183,14.09071858,60.32007011,4.620685586,1
1166,502.9936866,19.64389586,68.23637028,3.433135385,1
1167,479.9570763,16.57656488,58.67506641,4.536122682,1
1168,472.7968348,10.58358121,73.10600686,4.957822241,1
1169,535.0863948,17.54543954,64.07128834,5.113869706,1
1170,475.5489601,14.66544144,60.51577189,4.91053382,1
1171,355.0074612,7.619812483,79.94491555,4.745247517,1
1172,449.9510828,7.090387209,66.02679551,3.09381445,1
1173,375.9645578,11.973422,62.96046258,4.553380743,1
1174,534.6984328,8.189662176,59.66355355,4.186674618,1
1175,499.2754008,15.96565159,75.9143981,3.877349185,1
1176,451.808446,14.91119053,79.68703919,2.286943495,1
1177,348.3990333,18.71387553,76.41415276,4.43885846,1
1178,477.9949918,16.77754027,62.75689059,4.275645348,1
1179,317.9484586,13.78926724,49.64245119,2.962852429,1
1180,383.7949028,11.14708534,90.88690843,3.843405196,1
1181,413.155466,12.49338833,76.22557973,3.729120402,1
1182,509.1503233,13.81845025,49.65283414,5.446565703,1
1183,656.9241278,16.27483066,84.8271826,4.401627835,1
1184,346.8604045,17.03360168,61.20546989,3.38629429,1
1185,283.4014062,14.68357985,55.32636881,5.648605949,1
1186,480.8480635,13.53343295,41.73121923,4.132274238,1
1187,547.0238303,18.23871124,45.66831799,5.21830711,1
1188,328.854169,8.233404554,66.67821371,4.60180209,1
1189,391.599708,14.6705549,83.46993431,4.501980015,1
1190,393.9528205,17.56193335,49.38836175,3.371110881,1
1191,485.6724565,18.73793089,64.80854586,3.709437181,1
1192,339.2087033,11.9304333,76.52427003,4.387601742,1
1193,436.5172742,10.89008481,87.91253015,2.220639923,1
1194,343.8952418,17.34380558,53.08548042,2.820927249,1
1195,336.9141571,11.98832391,43.91263381,4.315308015,1
1196,337.1910833,8.602425359,74.58171128,3.62463525,1
1197,323.4992313,14.29852082,51.86888451,3.940282339,1
1198,517.2033081,14.79955298,85.77578436,4.531196013,1
1199,501.605982,10.78596494,68.29461682,3.397302572,1
1200,491.0790821,14.51299105,35.56596645,4.308222881,1
1201,324.9370292,16.31169636,74.5705808,3.470885424,1
1202,298.550513,11.85890453,94.34017213,4.616641008,1
1203,289.2027406,14.42722549,55.39361301,3.912836037,1
1204,410.8041321,11.16909021,59.82643938,3.721974696,1
1205,432.1079346,16.30747374,7.080794504,4.271167637,1
1206,391.8209641,18.99915352,7.080794504,3.840888762,1
1207,508.2627539,14.05846094,40.91681073,3.190127771,1
1208,344.9505839,13.68602599,77.1826216,4.511384049,1
1209,290.1186126,5.871941344,75.71442548,5.199446636,1
1210,406.612743,20.53968805,88.05710547,3.31715245,1
1211,472.2554031,16.71147099,46.55261762,3.68040999,1
1212,392.5582049,14.08310964,50.28639473,4.516869764,1
1213,364.5231509,17.38447055,88.36184637,3.771596492,1
1214,477.3426562,10.93386725,49.14550435,4.314495017,1
1215,455.840428,8.360283485,52.50118739,3.173879163,1
1216,412.5829888,15.894674,57.6434569,4.523236866,1
1217,515.8063854,13.08188134,99.64069141,3.042496818,1
1218,456.5439451,13.95471046,32.79902868,4.599432014,1
1219,543.9491409,12.19944909,71.2712308,4.647095594,1
1220,483.442018,14.49579062,77.21227436,4.362085653,1
1221,527.198675,15.84330317,59.72817293,3.499453074,1
1222,555.5902835,14.86113268,72.76258491,2.799883321,1
1223,518.0485235,12.03845715,80.31255776,4.164028619,1
1224,591.3633685,14.08438826,61.39298286,4.104698561,1
1225,350.8269163,15.69872552,84.15808045,2.938536287,1
1226,438.5534987,10.04977199,55.23227137,4.855821251,1
1227,566.3793974,14.28296053,85.39339919,3.951304463,1
1228,347.9866864,15.7155459,75.59059873,3.068919237,1
1229,401.6182184,11.28570884,58.23611933,3.70797408,1
1230,353.3364843,17.8719497,78.49278326,4.111691345,0
1231,377.198273,14.12104923,45.60299204,4.650033779,0
1232,562.7714671,13.67643542,74.42416646,3.281802196,0
1233,380.4284147,15.86775076,80.49849792,4.453525556,0
1234,410.625098,10.06925422,7.080794504,5.229809193,0
1235,320.9309663,19.57257183,7.080794504,2.842470708,0
1236,447.0322886,14.37676427,60.74376989,5.464856803,0
1237,408.9225168,9.704704113,79.48480051,3.871372489,0
1238,458.3627329,13.00188064,79.52933818,4.152014127,0
1239,340.0300886,16.73674859,42.34946082,4.402339513,0
1240,596.7510259,13.44751311,50.75606432,2.372924722,0
1241,538.5325178,13.95133161,67.14203261,5.152527698,0
1242,390.9430887,17.13883102,39.77728179,3.687152068,0
1243,413.5450473,11.87172464,75.50454202,2.203840524,0
1244,432.4318223,12.70142233,7.080794504,4.402244146,0
1245,504.8656928,18.50376189,66.13698819,4.144872251,0
1246,366.6695125,10.50430338,57.86215685,3.210168089,0
1247,594.8992901,16.68198993,72.04808258,2.878515631,0
1248,468.9393445,16.23303855,67.87390985,4.217743745,0
1249,371.4823076,10.44450091,68.18402006,3.762222689,0
1250,351.4802796,15.66438186,68.61587629,4.119436475,0
1251,544.6005667,20.76898639,89.64650592,3.790523693,0
1252,423.7367843,14.80132901,97.27700425,4.125731794,0
1253,313.3618703,18.60072789,67.96437641,3.502081504,0
1254,455.972627,16.03597988,40.07611273,3.806596292,0
1255,418.4194715,17.92114094,34.81639772,4.805791534,0
1256,475.2114605,12.12725392,105.1657993,4.094746286,0
1257,537.5396091,14.39386904,69.93982216,4.657360934,0
1258,603.0549559,13.77360984,84.81677108,3.110932391,0
1259,367.3898112,13.93796787,88.77196932,4.559336642,0
1260,346.3745976,12.00217768,80.75861775,3.358284405,0
1261,448.7541508,13.623308,56.32649662,4.107467119,0
1262,435.9483861,21.8131597,104.7476995,3.875238037,0
1263,429.7066808,14.53607988,71.04548037,3.69086186,0
1264,464.7255668,18.73692675,40.22452083,3.506229064,0
1265,345.5363659,16.03029306,7.080794504,4.592979951,0
1266,257.9631542,14.24471959,52.61638696,4.059377404,0
1267,624.2299006,16.9822557,73.73359288,4.153558901,0
1268,566.2506937,12.43757097,65.74671735,3.844013287,0
1269,660.2549463,18.1252019,78.15357516,3.584201916,0
1270,473.6866933,16.43771518,79.47117721,5.032854921,0
1271,334.1660609,16.66115312,54.23659212,3.572343822,0
1272,569.1032945,17.4664673,62.79290484,4.395284863,0
1273,436.9270957,8.634318939,86.81022924,3.561962572,0
1274,430.2696637,15.64703607,64.98064195,4.599235865,0
1275,491.7281423,11.70595337,52.36344174,4.31606325,0
1276,525.1234713,10.21818532,70.03311943,4.320900175,0
1277,332.4252243,14.09878574,70.30074088,4.846359372,0
1278,422.6003747,11.83810568,77.83821185,3.994713697,0
1279,442.4055402,15.84374365,65.58033765,2.941555123,0
1280,304.7136645,12.50155351,85.68214597,3.919954569,0
1281,393.6251725,18.20713697,67.0541187,2.770948497,0
1282,264.2839334,14.41095247,45.44877694,5.290920716,0
1283,421.9635385,12.37033861,63.44674913,3.746619824,0
1284,395.7132588,12.57071518,54.96873439,3.488372514,0
1285,450.7183341,20.60357442,85.10589203,3.542810748,0
1286,431.430087,7.710769288,73.63427763,4.086920567,0
1287,510.4878798,5.362370906,61.91136409,3.293552631,0
1288,414.7710169,12.12836583,79.24503324,2.08142502,0
1289,341.3571602,16.19657332,75.30259769,4.089485428,0
1290,340.7049784,18.25347219,84.02211891,1.496100943,0
1291,387.9577162,15.04759327,83.92129212,4.126964596,0
1292,392.3537323,16.83933062,76.24362277,4.397533101,0
1293,457.5204429,8.857599142,37.73479,4.403250065,0
1294,330.8760828,13.81575694,86.7531175,3.490587573,0
1295,666.6906183,17.6601492,66.58884906,3.180580187,0
1296,449.0515158,11.34921023,86.94689686,4.116347641,0
1297,300.5479288,12.1987325,55.94236583,4.900446069,0
1298,508.2833497,19.16452523,7.080794504,4.330049469,0
1299,387.3302154,17.47816192,65.98950708,3.173199767,0
1300,548.917718,14.52440807,64.12439071,3.992848211,0
1301,412.9155386,9.970144463,68.50754203,4.104938403,0
1302,575.9370182,14.53177739,50.77420795,2.499910135,0
1303,347.6530538,9.762504595,73.83240481,3.533243425,0
1304,479.2414672,11.09037421,61.10024017,5.288057554,0
1305,344.1463212,11.09000575,88.48358348,2.634341021,0
1306,464.9009848,9.512102516,84.05341481,4.625729242,0
1307,311.7457571,11.02379955,48.52552498,5.34532394,0
1308,462.2011629,13.88870389,64.84163726,4.23510812,0
1309,366.7187057,13.27149949,72.1298399,3.206995483,0
1310,359.09919,12.61866666,52.37747732,3.329243166,0
1311,449.4126057,15.3357112,54.9463445,4.151865853,0
1312,350.6034312,16.71915574,77.67129222,4.1946,0
1313,447.4501082,12.18062591,7.080794504,4.297913886,0
1314,432.642307,10.66725445,44.28901265,4.442711502,0
1315,335.8047102,11.39509766,66.16522427,2.534499478,0
1316,378.5285112,17.75769652,114.2086714,3.983098818,0
1317,441.7303914,22.89101081,75.47282539,3.244866832,0
1318,463.8852159,13.16503461,61.05879567,2.921414772,0
1319,355.7819832,9.986354673,81.96348474,3.439623354,0
1320,438.809155,18.63306521,71.91921654,3.272470739,0
1321,355.8793009,11.12265344,66.35965777,3.232872116,0
1322,377.1881249,12.95557726,55.52219529,5.67199885,0
1323,338.4306239,10.77286174,76.61759947,2.728799592,0
1324,403.5966314,16.12266786,52.1667728,3.195591056,0
1325,538.620787,10.40197297,36.75189767,3.035670597,0
1326,516.6468167,17.24290912,80.65197814,4.104661963,0
1327,386.2180718,16.57930072,65.88233542,4.265547139,0
1328,459.89989,13.6700989,77.3399182,3.675557956,0
1329,547.0267663,12.95891702,70.93748133,4.893750992,0
1330,472.2770256,11.63301523,7.080794504,2.969433921,0
1331,462.0061696,14.7530554,34.26586026,4.371747854,0
1332,485.9597174,19.68233697,70.54686225,4.240031708,0
1333,385.3358042,11.67660134,58.60094012,5.444927204,0
1334,435.2347266,11.14407224,68.61239104,4.272202758,0
1335,414.3507509,17.58261495,78.21373787,4.404132196,0
1336,376.7103037,10.92446056,87.3795608,3.055790475,0
1337,433.8752091,20.52319058,26.1408627,3.661529274,0
1338,453.8833405,13.33971611,55.75136202,2.778905951,0
1339,414.1015666,15.8745636,71.63181778,2.43250721,0
1340,544.3541825,17.10982925,89.1220259,3.682134341,0
1341,362.5004142,14.11024905,58.75146344,4.894842463,0
1342,415.6834479,12.84204806,51.85915054,3.540532004,0
1343,429.7464296,10.78414041,79.71966629,5.506934432,0
1344,335.505521,17.55156979,59.57183728,3.570290456,0
1345,444.0770167,12.16876368,54.40470364,3.695084055,0
1346,466.4454294,13.82775502,59.37645118,4.37399858,0
1347,499.604629,15.06171407,68.10721649,3.266028669,0
1348,336.0464515,20.92910324,60.52090426,4.242947216,0
1349,559.1675739,17.26357604,68.73898911,5.082206247,0
1350,486.8632669,17.51728284,61.18284435,3.793317686,0
1351,489.7627989,18.07696346,93.40961364,3.624100659,0
1352,477.2350531,12.18630951,53.90882037,4.015574262,0
1353,475.2553947,10.83979553,69.42003481,3.000096239,0
1354,371.8827631,13.17830067,41.52586304,3.440858802,0
1355,455.0153108,7.24276142,7.080794504,3.489283078,0
1356,558.5264708,13.41520457,73.62924019,3.319952678,0
1357,303.8787934,15.2546531,71.54230586,3.302211725,0
1358,371.1675084,8.23426492,76.65728596,3.446401194,0
1359,316.0224661,23.13595214,73.78621149,4.27085115,0
1360,459.8655118,14.36366131,16.2915046,3.687995064,0
1361,620.3468398,7.775895593,38.79430673,3.152344905,0
1362,427.5452192,13.71933088,77.76933408,2.572830423,0
1363,369.6186165,14.76187784,82.83155423,3.806700492,0
1364,397.5070551,16.7872722,82.01605804,3.331549948,0
1365,341.5236716,15.17395626,73.4501645,3.465088676,0
1366,495.9453442,22.76370742,71.42897842,5.920233915,0
1367,306.0239747,15.21279813,90.57901961,3.282749503,0
1368,398.1818844,15.54502909,92.01125691,3.745724886,0
1369,411.9869872,12.4193592,59.76319386,4.428311683,0
1370,427.8969073,15.21317574,34.47175336,2.909606162,0
1371,413.0048441,13.45057953,63.57931737,5.168297808,0
1372,353.8976701,12.15805571,67.21240542,3.425065096,0
1373,636.2577548,10.61370977,71.96338963,3.507708536,0
1374,473.7955537,13.90010961,64.04269811,4.14941371,0
1375,482.0197992,14.23510503,70.70436261,4.194199874,0
1376,361.2384796,11.09505955,68.92312795,5.600458571,0
1377,392.1660879,9.619021313,40.23382298,5.428916724,0
1378,484.8433398,18.0819566,52.96746903,4.454476673,0
1379,512.8418736,19.95751342,44.34567956,4.641738491,0
1380,455.967558,15.87954857,63.67695249,3.863286909,0
1381,406.3098542,13.75422052,57.43827456,4.237345252,0
1382,424.2511621,14.44175361,79.16959736,4.086867245,0
1383,294.3839141,13.44731415,54.11766432,4.115695844,0
1384,181.483754,11.59833993,72.033901,4.426982544,0
1385,459.1766823,17.91696373,50.87882036,3.030823583,0
1386,449.4353759,12.95054458,65.83974179,2.906589212,0
1387,402.4649056,17.23604716,75.8535486,2.835794284,0
1388,338.512459,18.54350029,7.080794504,3.052822148,0
1389,451.524629,12.63270714,80.24988574,3.530498325,0
1390,451.2114486,4.371898608,74.67398585,3.542092644,0
1391,303.3336324,12.51088666,66.37637397,4.839176158,0
1392,316.4222513,18.28175402,43.43324009,3.613212412,0
1393,492.352061,16.74328867,72.71012691,4.174568876,0
1394,298.0530573,12.6716071,27.55935488,4.084696775,0
1395,456.4706728,15.1606407,70.33705676,4.767722384,0
1396,395.140783,21.52059303,62.65946007,3.270903753,0
1397,401.5516567,13.62414822,7.080794504,4.822883764,0
1398,430.2460101,20.72047288,82.39676577,3.893925991,0
1399,473.548484,11.65919622,49.52233028,3.927980576,0
1400,539.6250371,16.13349895,58.1345267,5.436819304,0
1401,311.1789547,12.74232873,67.28232846,4.243133734,0
1402,539.6107975,12.34808333,90.3902766,4.713719499,0
1403,424.9669947,18.0926083,96.44212932,4.168487102,0
1404,414.7666308,15.34986899,63.69674587,3.319353737,0
1405,508.1164727,17.0382122,7.080794504,5.247130149,0
1406,482.4519329,11.81333769,61.93507809,4.874534246,0
1407,491.5197053,9.504879668,66.14635511,2.935801995,0
1408,397.0431297,18.21546443,53.97673373,3.8391854,0
1409,472.0282857,13.38954876,28.56636437,3.995857049,0
1410,525.0754779,16.68407414,74.52980588,4.99189599,0
1411,326.5863598,12.28623693,62.7686154,4.808582691,0
1412,473.8141914,14.15624137,64.16440897,3.57744746,0
1413,495.5131279,11.55837189,85.86411873,3.5681966,0
1414,465.6301194,18.12692369,50.08105396,4.144780873,0
1415,560.774729,14.4670949,74.37401767,4.409053528,0
1416,382.4438627,14.40808047,78.10073532,2.957441071,0
1417,479.5374969,20.08864338,53.92504534,4.223883711,0
1418,363.7677138,10.14444274,42.31547327,3.151388595,0
1419,372.6869954,15.37951862,31.89550738,5.138047828,0
1420,359.4494203,20.20933047,49.15663955,4.17007559,0
1421,406.116784,16.23726535,74.6116535,2.990150891,0
1422,569.9348878,15.11934752,63.35970553,2.781944108,0
1423,337.9728228,19.27070873,84.19258058,3.494032184,0
1424,471.1781088,13.33351758,58.19422234,5.122702569,0
1425,383.0191013,12.67748794,57.28026549,2.865031443,0
1426,504.9254661,19.70342153,82.25345355,3.965647067,0
1427,361.6914368,14.35935118,50.92667057,4.461210732,0
1428,294.2980647,12.36642436,79.20647326,4.405408198,0
1429,287.5960625,13.78614149,33.78155732,4.133069339,0
1430,426.0030036,12.26315013,49.50251324,2.459336841,0
1431,362.7754392,16.64369604,73.25922077,2.61476606,0
1432,489.9043467,17.69776547,74.23007644,4.352295779,0
1433,297.1064944,17.10532774,71.02082543,4.909571475,0
1434,418.0755105,17.16176768,69.46735908,2.981649192,0
1435,390.065616,14.16089949,65.43300784,3.807318103,0
1436,337.8954055,7.689294407,77.00312053,3.236570043,0
1437,489.8858713,11.1803496,7.080794504,4.754313124,0
1438,388.5526207,10.97143187,74.60802345,3.021288909,0
1439,412.8405064,14.30768668,81.52953366,4.016144076,0
1440,524.8833294,20.75175131,60.23684354,3.155213653,0
1441,461.9792858,17.09909636,63.19083547,3.857851975,0
1442,391.6103219,11.59179479,61.94668308,5.457830951,0
1443,400.6796021,13.58355931,45.9007058,4.149483265,0
1444,442.7862667,11.11817146,64.02759951,4.257037543,0
1445,472.2459375,17.01380109,72.60633191,3.144789726,0
1446,436.0564853,12.90210861,7.080794504,2.200678202,0
1447,446.7122191,4.861631498,72.83753967,3.504524534,0
1448,398.3701305,10.03495025,55.94732217,5.389510246,0
1449,564.9028128,17.40581772,7.080794504,3.133838702,0
1450,396.2290102,20.05573721,96.59145991,4.565542154,0
1451,303.6881065,13.61594728,75.12989609,5.227609397,0
1452,503.5221724,13.780973,59.5427687,3.986780704,0
1453,490.8215001,15.10728865,89.80094741,2.452120806,0
1454,331.3455693,15.06284086,57.81433533,3.634030668,0
1455,398.9895004,19.31875982,58.57460973,3.508503713,0
1456,284.5511731,16.09552023,7.080794504,3.266562403,0
1457,553.2872406,13.08152418,87.27953748,3.652991422,0
1458,487.3183457,16.0116082,69.97671925,4.128193137,0
1459,497.7037751,14.78286051,73.4334785,3.484120574,0
1460,493.1183456,12.42083384,49.12930147,3.908198846,0
1461,348.9529034,11.09489849,91.49308716,3.930080761,0
1462,392.3823257,13.87299426,66.98358863,3.822307139,0
1463,575.9221717,14.86190621,58.75498069,4.435514109,0
1464,344.8695064,15.4664551,34.719623,3.808850694,0
1465,511.7051873,18.58809063,68.45803745,5.79932235,0
1466,552.2730553,8.574690965,88.62013893,4.760381755,0
1467,542.9970994,12.62647377,60.90025425,4.709374128,0
1468,430.3220919,15.67478517,86.7602572,3.27858441,0
1469,390.0465726,17.75791679,91.38460524,4.379630439,0
1470,459.6421716,18.41792399,71.87557365,4.115428052,0
1471,393.877683,17.44230131,77.72225679,3.642289214,0
1472,525.2137907,11.05544595,79.28873961,5.302972731,0
1473,353.3654184,19.63704162,48.70998869,4.732002727,0
1474,466.783264,13.98870666,96.82696136,4.371078785,0
1475,524.5479749,13.06780306,99.91838657,4.460362938,0
1476,326.3507452,11.82740117,7.080794504,4.359137364,0
1477,573.1355324,17.23865591,74.94821697,3.295033859,0
1478,271.3684375,13.44117537,92.4861398,4.654177335,0
1479,417.6082144,16.55254307,56.39934641,3.93356497,0
1480,503.2533171,12.16833372,83.65661496,4.127599073,1
1481,473.2680964,10.81712252,81.2249827,3.75672017,1
1482,420.1368731,8.840514451,66.54393516,5.251223104,1
1483,355.5324696,13.33009055,68.38837818,4.138696567,1
