Index,ph,Hardness,Solids,Chloramines,Sulfate
1704,7.752176213,182.0647049,13655.68065,6.817247235,337.7537758
1705,5.588129751,220.8175225,8730.312436,8.32189684,300.2204275
1706,8.649868625,178.5887535,18503.76653,7.240819805,356.2630798
1707,7.899256515,187.7006542,32210.8163,4.996763122,320.5323627
1708,5.952267969,136.8905306,28105.96489,7.330957605,389.8097463
1709,8.040187557,201.8092165,11861.55085,7.20030983,300.3984351
1710,4.313219151,191.1193373,12770.83183,8.231574473,284.9459493
1711,6.707016928,209.7788053,14794.4114,7.80929151,7.080794504
1712,5.853560601,186.8077508,19790.85693,6.615780733,7.080794504
1713,8.817402774,175.7549712,23173.31953,6.730860948,367.1541839
1714,7.080794504,171.4349805,39207.58925,4.710509992,354.4446094
1715,7.080794504,193.5771567,19671.35123,7.568896606,342.6734093
1716,7.47640846,246.1847192,27109.89561,9.791960768,341.1636312
1717,7.691486298,155.1853193,36578.22375,7.69072772,405.169386
1718,7.367371853,176.3352099,16663.60251,8.062782659,7.080794504
1719,8.927905926,188.0544191,22139.87885,4.25272141,376.3345659
1720,5.62122732,221.6494395,11123.88616,8.809433144,314.8713417
1721,6.450644925,201.5966735,27682.50745,5.655138862,316.1058923
1722,7.566517125,205.3965817,30823.73049,7.816636047,354.1759723
1723,6.115637546,240.9751559,15765.78672,10.08834489,339.4024397
1724,7.595228724,188.3732817,32869.47441,6.745588412,365.2086922
1725,7.080794504,279.2324186,11380.29864,8.586100558,314.1626019
1726,7.131221859,165.9090203,18969.82489,7.690362629,7.080794504
1727,7.399724708,258.0199471,18535.04645,5.497159163,339.8389768
1728,7.002479941,168.9525905,20518.55543,10.13598691,7.080794504
1729,5.345345371,238.51023,10315.35397,7.822600687,281.7717071
1730,6.185951163,174.7961234,22198.92942,7.608495516,7.080794504
1731,6.070090952,161.5302665,26764.49443,6.241526548,7.080794504
1732,7.095569331,196.7349272,30235.1708,5.984901235,308.2036941
1733,7.080794504,189.7616538,16737.10822,7.0314237,7.080794504
1734,3.928556492,191.6659977,17328.16146,7.692417174,306.4795583
1735,6.352973105,244.8467167,13858.70394,9.179441915,7.080794504
1736,5.999125178,219.7161088,19345.79133,6.029641484,264.285069
1737,8.899588378,208.1065481,17915.08597,4.793574529,334.571785
1738,7.37533762,194.8680827,28767.75742,5.074145829,349.9852426
1739,8.979322853,184.309222,24967.323,6.264584285,335.2169277
1740,8.532377474,216.4541076,30268.42127,6.298969846,330.9784658
1741,7.213537481,176.6400633,34727.40856,5.162278044,287.706912
1742,7.080794504,184.6668909,14368.12816,8.12991171,334.7534106
1743,8.895574458,107.3833271,27622.74627,6.163319674,460.107069
1744,6.582764204,219.1848137,21961.52692,6.987977754,348.9000157
1745,7.080794504,204.2405692,14665.4048,8.581319746,360.3887983
1746,7.080794504,160.59576,49125.36008,6.344390014,409.5019532
1747,5.986593892,275.8865128,21229.08331,8.940429867,7.080794504
1748,6.841221063,166.6769499,28263.80372,7.11571467,318.7902016
1749,7.080794504,157.827352,21716.42369,5.406394014,7.080794504
1750,7.146117225,181.4344194,33266.57158,8.381737717,373.1971458
1751,7.080794504,237.7056814,21862.75361,8.961425095,318.1726874
1752,7.507575296,172.5040208,18328.6959,6.907736147,351.4186342
1753,7.997175823,214.8196269,20575.57316,6.19139922,312.0080945
1754,5.174345998,234.3285691,11746.60752,6.961265386,314.9868005
1755,7.080794504,191.1504794,23172.28151,7.132153668,290.7091699
1756,6.479092567,180.9586672,28165.87256,7.160084004,371.4054069
1757,7.811512445,258.8916012,20911.90467,6.361756275,289.1421749
1758,7.437216653,242.7299686,20185.58716,6.121662233,306.1692512
1759,7.953878115,178.0665496,18677.27922,5.699539953,368.2176798
1760,6.396569931,243.7247069,12278.98528,6.794551403,7.080794504
1761,7.080794504,208.3670456,22444.09007,5.404248262,338.06369
1762,8.058135997,191.2779316,29298.35949,6.12917258,356.6452541
1763,7.080794504,149.8389003,20283.78363,10.00587076,383.1131141
1764,7.080794504,220.9851581,26492.71618,4.94978742,7.080794504
1765,9.497261163,124.4828102,33681.33014,4.81465598,427.1845083
1766,7.984710742,121.0673575,40709.78166,5.796841349,445.3595467
1767,6.26111058,270.4661706,8572.421509,9.922076247,286.3275624
1768,6.957802749,219.2399523,20215.63285,7.054093205,306.6473845
1769,9.663159015,131.7118961,24387.96807,4.234142964,7.080794504
1770,6.732713713,197.7669743,33820.64576,7.396764075,353.1763283
1771,4.886057057,272.9203851,15496.61172,6.985179147,266.5622105
1772,9.610220345,156.9295462,33954.43547,4.639027545,7.080794504
1773,8.518531795,128.2634658,32018.28963,6.058740241,458.4410723
1774,6.950786515,201.8054906,21709.64771,6.120771056,352.3037707
1775,6.023022741,170.7322887,10925.3601,8.200972594,305.7965294
1776,9.011480407,167.9189217,34865.35768,3.139552658,400.6917743
1777,7.946767904,277.1169457,24244.11196,7.561175804,273.3843106
1778,7.709617351,189.8029139,32910.52518,5.758055531,367.7618582
1779,6.081615358,209.0596796,10120.11268,9.406773534,7.080794504
1780,8.146185794,191.38241,20506.69842,5.476948714,7.080794504
1781,8.141861116,210.3765614,25433.46501,8.390811851,385.2366564
1782,7.703356821,211.3446867,12861.94654,9.245305828,347.6308336
1783,7.080794504,149.0428459,27687.73765,8.660711291,284.9457587
1784,9.252856509,168.0407511,50279.26243,5.905055794,415.4508101
1785,6.047651489,177.4442641,28633.84638,8.174384532,7.080794504
1786,6.152857802,171.1252874,24978.48318,8.216485933,323.8243755
1787,9.074922874,184.9150548,21633.72173,7.42738062,394.1965212
1788,7.436537227,167.3284655,31935.69071,7.896364631,7.080794504
1789,7.080794504,259.6710409,11949.59793,9.43544598,279.0010038
1790,7.130099196,275.6797801,9480.617796,8.415948255,295.6188377
1791,6.79212545,165.7942863,17782.60441,4.970601199,307.7527028
1792,7.080794504,230.4307616,14916.98609,9.618516474,7.080794504
1793,8.885626344,171.8397767,19113.01191,6.503297311,404.1043121
1794,9.47531626,149.5580888,32568.1535,5.333859972,7.080794504
1795,7.080794504,168.9630259,21030.23453,5.564002471,404.3430765
1796,7.183108734,225.116079,5097.82585,6.081664053,361.6313811
1797,6.157443145,155.8357062,25937.71144,8.163143898,298.1924062
1798,6.467868302,236.6946481,7656.413248,9.840948554,214.4608338
1799,7.080794504,162.9353713,24916.62559,6.374495722,388.3127251
1800,7.488133464,177.3530518,24786.05053,8.613303748,369.2106713
1801,7.32354512,184.1360704,21044.20266,6.842947202,327.2612021
1802,7.080794504,253.6620371,13568.2712,9.228602856,256.0895168
1803,6.530796124,138.0076716,19174.59325,7.347951526,7.080794504
1804,6.931470427,156.8411949,35793.75779,7.286335788,384.6548025
1805,7.774645243,194.7338584,13829.93907,5.603120374,7.080794504
1806,8.107500139,173.6646791,27277.57996,6.643620149,354.0372932
1807,6.306864459,220.9699797,22418.90819,7.153363582,283.9759925
1808,7.080794504,165.7379535,22900.11825,5.735689157,379.3749332
1809,6.609680322,216.4280319,17963.86685,7.725313959,346.2853289
1810,6.632205879,232.7385452,9809.904,8.336777938,302.3257718
1811,7.080794504,247.1640183,18939.61646,7.086374655,305.0400259
1812,5.716755667,197.1042098,12641.52781,8.702061414,287.0125645
1813,7.74045387,182.5410725,19713.50437,8.854386131,382.3415896
1814,6.277277371,148.1860133,22916.57224,5.035633211,7.080794504
1815,8.006373298,116.7251221,45041.14914,5.1652924,7.080794504
1816,6.513016586,185.3385398,26262.54548,6.742150215,289.0143482
1817,6.234197672,227.5608668,22195.21038,9.455598356,7.080794504
1818,7.277143967,194.880861,18270.10506,6.121931342,344.8797537
1819,6.04451303,211.577378,30191.69246,7.714291552,329.1670178
1820,6.643026538,205.2331194,20511.36924,5.908110988,313.353813
1821,5.15045654,186.5608459,18655.54189,7.024306505,7.080794504
1822,6.110545161,166.6373052,21319.7944,7.68124459,311.2535646
1823,7.831117737,182.4738756,19130.96153,6.803061491,340.2759489
1824,6.980727164,200.4672256,30862.78446,6.196276276,391.6668777
1825,8.552782416,217.8033177,39030.6037,6.986705178,373.7461928
1826,6.449379439,275.7467165,8607.61251,7.701630393,272.1975647
1827,7.392084038,173.5287784,20185.67623,9.120931425,384.1172466
1828,8.360795827,218.139622,28722.17585,5.536705208,310.2865771
1829,7.619845077,113.5046982,37279.12895,6.360070219,377.8751931
1830,5.404510674,258.9034888,10168.17654,9.648197064,248.7119634
1831,7.079303518,137.0073552,24282.15477,5.705692803,433.6338999
1832,7.080794504,233.8466208,32496.64022,6.637384365,347.9864477
1833,7.161714893,238.3335841,13680.76414,9.274119529,284.407842
1834,6.854946859,149.853487,16203.0907,5.734803645,375.7186596
1835,7.309556407,244.8397701,22277.62602,7.715571777,369.038841
1836,9.313465893,133.1417512,41982.61066,6.628037165,417.2453878
1837,7.080794504,216.2716237,26964.31718,6.38354832,418.4942436
1838,7.080794504,250.6234728,30797.52,6.381452049,7.080794504
1839,6.187938054,249.5271111,12682.15094,6.253224096,263.2684163
1840,7.080794504,240.984187,11429.2012,5.515977392,267.6808262
1841,7.965337305,151.5418889,25274.6103,7.106043486,352.316182
1842,9.264390909,160.428694,19607.75492,3.988748936,416.6983846
1843,7.754044354,193.4498538,19019.2795,8.107066903,377.9900086
1844,9.393891652,252.7392485,13150.20746,7.166592283,7.080794504
1845,8.176079615,201.5537008,21856.98863,5.241047394,320.2601195
1846,8.337696201,168.4691807,30969.04759,5.452161832,7.080794504
1847,7.080794504,207.4268874,11963.32372,7.664545656,325.6329598
1848,7.191024857,151.3066736,23781.32874,9.214409135,403.7884299
1849,8.613698595,235.9444359,20862.45587,7.622564839,378.7587148
1850,7.793039171,257.657739,17398.38584,8.271245714,251.3839437
1851,3.878879389,177.7128409,21937.47157,7.369768571,299.2416239
1852,7.080794504,164.3171018,25236.70132,4.365238215,350.5843454
1853,3.978284627,160.8184744,14433.7805,8.410892223,311.2953289
1854,5.96406536,241.0308985,22168.33156,6.208117842,7.080794504
1855,7.53205858,185.5065627,24454.72586,5.791102494,7.080794504
1856,7.233538435,231.5608322,16621.49479,6.073040907,7.080794504
1857,7.080794504,202.8111419,11900.0552,8.948087688,367.5334525
1858,7.080794504,115.3929794,46077.35849,5.289306682,437.5922998
1859,7.480728114,117.0573145,28357.94277,4.70282091,414.855784
1860,4.477091714,236.2824896,26843.47036,4.842658321,207.8904823
1861,7.080794504,207.3910967,25110.03763,6.32979107,345.5926345
1862,7.080794504,162.2636883,28790.54768,7.621234063,377.7193867
1863,6.31407747,124.8479917,31114.63565,5.713940404,7.080794504
1864,7.080794504,233.6938372,17317.68725,8.946504194,264.9160462
1865,8.822610384,216.432576,27109.23965,7.322162833,7.080794504
1866,6.922652371,185.8189891,14682.66584,9.886831314,341.066404
1867,7.080794504,169.6735306,25541.15277,5.457299213,393.2646996
1868,6.904536858,110.8657883,32981.25838,2.621267556,368.387038
1869,6.548017642,176.0065361,38368.01262,7.415053894,278.0933093
1870,6.581082756,217.538504,24480.6718,5.837151802,310.6329105
1871,7.864649673,218.1531069,23045.72625,7.432010935,349.9228521
1872,6.136907177,151.784319,20561.69473,8.487855965,384.1560786
1873,6.94702854,168.8795392,17540.03022,6.409476274,387.2999071
1874,6.203322508,214.8501112,29426.47378,8.034868235,369.7266834
1875,7.080794504,240.1345719,38097.3298,5.400497252,7.080794504
1876,8.373170925,179.5214064,22022.62622,5.21504235,339.4922222
1877,7.080794504,205.3041489,12190.1716,7.044833011,313.4117075
1878,5.921247069,200.9437304,17397.40286,6.756200029,279.2023071
1879,8.829806178,216.1221437,17732.91467,7.856311801,377.2538339
1880,7.080794504,187.6134376,13427.06859,7.317569734,7.080794504
1881,6.832217388,164.2743931,14015.04477,6.055985023,281.6780401
1882,9.281302611,215.9076249,36622.22861,3.903496226,7.080794504
1883,7.456250785,226.5382887,9163.294448,5.72622359,7.080794504
1884,7.088250976,172.6892999,25399.10901,6.941216657,355.2530789
1885,5.648628538,167.0300972,14547.88548,7.735347786,7.080794504
1886,4.293961235,192.360737,24600.76069,8.261635176,261.3570408
1887,9.678050854,188.3687408,26402.70396,4.074141162,395.9042077
1888,8.662709501,173.5319472,20333.0795,5.636388433,439.7879384
1889,5.897391121,172.0343853,30575.35714,8.649614737,393.5548922
1890,9.494242648,274.8283693,21879.70421,5.265718338,364.6826343
1891,7.080794504,173.4741859,18318.72037,7.597653599,282.5981192
1892,7.080193059,185.8257264,39431.11265,8.806392749,286.2238757
1893,7.55985231,244.2945577,29567.69893,8.647879533,7.080794504
1894,7.040394956,199.0792169,22505.5186,7.953572279,7.080794504
1895,8.053043682,211.7832353,37086.54605,8.267536832,251.4434997
1896,7.044375319,229.6031728,12575.27963,7.837777991,390.4676837
1897,6.309891576,133.6499247,31062.37191,6.975602004,252.1089251
1898,6.203572848,139.129083,6698.239095,3.876812715,7.080794504
1899,6.879404957,214.7318875,20509.33196,9.035250354,321.3832777
1900,7.754884394,210.7207687,18857.0585,5.69375192,376.4846222
1901,7.916669699,201.455808,39431.25263,7.525440975,276.2069197
1902,6.405392482,183.867245,20526.30684,8.450272355,366.1766336
1903,7.795957801,239.2782545,27849.14209,6.47599443,356.1707021
1904,6.963979351,180.401506,12878.17635,6.424098533,7.080794504
1905,6.967861397,183.9334762,13401.04439,6.457686555,371.7883636
1906,6.622791356,195.8671168,13900.71652,6.36353754,387.356938
1907,7.369988621,236.4767207,18998.34682,7.404434524,359.9305657
1908,7.080794504,134.3111598,8076.822283,5.322111986,7.080794504
1909,6.944868387,198.476439,16904.20109,6.341406959,299.5216733
1910,5.284810115,148.8627584,11130.21136,6.82046898,335.6604497
1911,6.851442603,197.3395594,15349.14258,7.446411727,7.080794504
1912,7.760189365,206.2088341,34250.16392,7.930381857,299.1315985
1913,7.280560357,228.5395427,29690.91716,7.871025151,322.2696608
1914,6.83425989,182.4544618,21670.56989,6.407647889,325.9504112
1915,6.728975148,187.2027122,26376.06229,8.45766165,337.8619224
1916,8.016418375,255.2594926,30854.83047,8.761916273,7.080794504
1917,6.864916739,170.8277923,20464.77269,7.074062934,365.9413461
1918,5.80897552,157.5522384,7965.207918,6.680188314,262.9957564
1919,8.458796988,241.76834,29317.14244,5.783275484,313.8855478
1920,6.987335279,224.0344173,13505.03312,5.871179933,7.080794504
1921,7.288736661,233.9778097,31617.07541,8.533888278,331.8381671
1922,8.116350275,224.7635092,16514.60809,5.290690953,7.080794504
1923,7.463915951,215.4790683,27150.3954,7.782915308,382.9587368
1924,7.512361216,224.4716541,17895.55659,8.635030814,7.080794504
1925,6.415108472,192.4279651,19310.06201,6.845300491,7.080794504
1926,7.059940234,178.8053803,39484.63892,8.5911131,281.3861972
1927,7.080794504,179.7567079,25703.1552,7.287310207,7.080794504
1928,7.425102223,204.4862816,18608.94087,7.434492748,318.1832966
1929,6.742622398,209.2173441,15488.95675,7.452361819,351.0522422
1930,7.682923445,217.7889322,31150.51342,8.021667794,7.080794504
1931,7.041665417,178.2857485,25419.7695,6.772750799,316.4338541
1932,7.185276449,212.483172,25645.06723,8.142512834,352.8691647
1933,6.597292363,191.7874419,25039.3547,7.29457739,395.7395287
1934,6.908853083,184.9442319,16965.31411,6.404354015,351.3453261
1935,7.080794504,169.7754752,37273.42922,8.027829882,240.8976289
1936,7.080794504,165.8929699,11566.87555,8.326154937,7.080794504
1937,6.281903929,160.306685,17095.27007,6.730577013,305.0940001
1938,7.036752104,210.3691037,13812.41042,8.378282177,342.4983613
1939,7.362912867,180.8678007,20430.9067,6.664786369,7.080794504
1940,7.369087139,198.2040824,28232.01841,8.899711626,289.5996918
1941,7.708109989,188.9978501,15456.22009,5.047915869,322.7545993
1942,6.50411278,171.722555,20852.7645,7.704989892,282.1055454
1943,8.185923417,240.9791038,23641.47203,6.611448597,318.6890104
1944,6.149185174,150.5635935,20596.39123,6.906910694,7.080794504
1945,7.080445821,196.6589466,36966.85332,8.986784338,294.3157326
1946,6.628427347,215.2455321,18059.33085,6.931786686,7.080794504
1947,4.704698462,160.2118222,5128.457646,8.283068934,357.7310768
1948,7.976900874,234.7793796,15360.83507,5.736026878,377.1781189
1949,6.809644515,179.7195206,35001.14479,8.681983466,7.080794504
1950,7.080794504,177.6853558,20325.70213,5.849569808,353.6267682
1951,6.967696683,177.0558901,22886.96573,6.430934808,315.2829021
1952,6.44455517,166.6351805,24855.83004,9.492361329,287.41238
1953,6.277742483,149.5632817,15751.44915,8.257751125,317.5014397
1954,7.080794504,166.9229798,21190.15494,6.58998049,285.8993855
1955,9.014356734,225.3675192,49009.92466,6.002653035,296.6308987
1956,7.78166376,216.7828813,35055.61649,7.784203339,306.6433363
1957,6.084360116,155.2714251,27310.06085,7.817129175,7.080794504
1958,7.15473588,198.1473265,32680.97799,8.972661232,283.108492
1959,6.74881155,166.3909151,22475.09296,8.895421661,317.6203458
1960,8.128270069,231.1675375,19954.57555,5.138838499,349.0673627
1961,7.080794504,205.2351938,22613.29748,6.485809597,266.6393836
1962,6.335683142,164.0703716,26594.35208,7.381256051,338.4294619
1963,5.940475876,175.6377301,17177.07104,10.41083527,307.9976308
1964,7.614877639,246.0308561,33347.9711,8.222533309,345.8088086
1965,6.718249445,197.6174938,21043.62693,6.63067451,337.038752
1966,6.866356515,185.6314869,13979.38175,7.043424624,375.4340325
1967,7.080794504,142.2774127,21208.61829,9.502685366,7.080794504
1968,7.553844615,212.2644411,14319.40137,5.793011891,362.8526538
1969,7.366671989,234.2006412,15547.18663,7.851400221,364.1056922
1970,6.567759613,187.6663787,20156.57862,7.298510421,7.080794504
1971,6.333640046,185.4363401,18506.28861,6.572681848,356.9710327
1972,5.892413186,139.3622529,11006.04851,5.311990413,339.3279049
1973,7.91803917,197.3575883,22899.06291,8.283955431,295.3510702
1974,6.549124998,194.2768568,7412.798059,5.836980436,354.8211938
1975,6.804796145,223.9957005,17196.05471,7.112622452,374.3091305
1976,7.080794504,203.0543097,20106.10684,8.68232956,351.3356961
1977,7.17617087,206.2949006,25794.95019,7.794726949,321.2840794
1978,7.085095883,206.6766753,21823.09426,5.889945335,7.080794504
1979,7.201702375,147.7110861,37308.99416,5.677451117,279.1644463
1980,7.776044113,215.5337952,38895.35614,7.764668384,342.2624979
1981,7.080794504,209.7519548,20214.21655,6.045077938,323.7883827
1982,7.046548537,128.4825174,30569.81055,4.449122633,281.7247145
1983,7.080794504,199.8458748,12635.3677,7.886383491,332.6151538
1984,7.732880078,189.5098115,47022.74585,8.226724799,287.087053
1985,6.266799948,187.8296169,27577.21362,9.141597004,322.9178476
1986,6.630251709,160.9203841,22557.77958,5.305394004,338.6308276
1987,6.775631133,154.3725428,15525.39396,6.084132842,343.032161
1988,7.080794504,204.7372919,25680.71739,7.980192743,318.6772727
1989,8.164992426,278.3403578,29045.26114,7.992914378,334.5519655
1990,7.773758137,251.4628444,21688.61694,6.19491,395.0882448
1991,7.295141332,182.4066446,13706.18681,5.887885103,300.608233
1992,7.080794504,129.8832965,8906.975623,6.82790088,327.5517887
1993,7.657541728,230.8200077,35056.23223,7.656806896,364.1301406
1994,7.664793523,223.5784735,20259.72585,7.385414294,351.1613311
1995,7.080794504,209.8660948,20116.9111,6.941061732,370.3836939
1996,7.800421289,210.6703042,19873.30092,7.284675602,7.080794504
1997,7.264069097,216.6223922,19412.11272,6.932457939,7.080794504
1998,7.544305636,211.0511462,34359.4008,8.166793312,365.8123125
1999,7.749773784,229.4897671,21995.06807,7.748921295,320.4406637
2000,7.442023084,194.7638713,34565.70169,8.493347624,294.8362177
2001,6.559252621,164.6359208,30660.20967,8.852270123,272.5242628
2002,7.035036795,220.5018877,19746.49325,7.059382856,371.9126148
2003,7.880685943,226.0038444,19486.88184,6.208574003,356.3380794
2004,7.498372459,236.714399,21736.37332,6.588566093,407.3120824
2005,7.080794504,200.9699224,12700.48804,7.713783212,395.0903643
2006,6.538207173,214.9928661,12330.40657,7.300091677,389.8170357
2007,6.373288071,180.9589048,17502.87944,6.471639404,367.7325204
2008,5.756475689,171.9718037,8086.825999,7.304628015,330.1337768
2009,6.918062438,188.9128648,14052.44611,6.192192751,7.080794504
2010,8.81350466,236.392817,40684.39001,6.608774672,303.5298176
2011,7.361599832,231.7931825,29169.72078,7.929904388,375.097188
2012,9.175586153,281.5942349,47852.88887,8.33027629,314.7837613
2013,7.080794504,192.7422753,32349.10238,8.750629519,272.0850572
2014,6.550877193,145.8062707,25070.00874,5.716378673,285.2189427
2015,6.510855611,223.8606218,15147.17146,7.667533316,389.3911484
2016,7.347030356,199.6137208,19073.25959,5.766832205,336.9943349
2017,8.11195317,217.2664724,38184.46957,7.254121956,311.9102239
2018,7.080794504,237.0839483,35434.28006,7.617648684,381.3375272
2019,5.985012451,151.3609669,20155.43447,7.723292487,275.079738
2020,7.080794504,212.7053322,25626.48105,8.590184464,338.6635348
2021,7.080794504,161.0389711,25583.49201,6.796914144,7.080794504
2022,6.433722353,177.2525105,20321.2294,6.378917977,373.0517721
2023,6.770095146,201.6508542,25887.63172,9.367532688,327.6194527
2024,7.927969553,224.7210589,27402.02,6.875298924,343.2863135
2025,7.338826111,229.9786941,12603.40037,5.975488073,351.3188263
2026,7.078361074,198.412447,16648.60057,6.931095897,348.5479814
2027,6.751668627,176.7931521,32040.50567,7.931912958,7.080794504
2028,7.744125219,203.3962271,21403.00205,7.623241595,333.2109033
2029,7.560392023,223.23225,14739.06854,6.731610676,372.0289087
2030,7.830607591,213.2492578,18821.38961,6.475112719,316.5724147
2031,6.746934968,154.3321616,25137.42768,8.495903871,274.8840892
2032,6.542281787,146.0553835,35965.74458,8.578677988,7.080794504
2033,8.549692514,236.8615046,17828.29452,4.752267563,341.036337
2034,7.499844502,231.5388683,22452.63557,7.821007463,7.080794504
2035,5.763772807,183.0736286,22025.69661,8.952895934,7.080794504
2036,7.276863125,165.7979519,30396.90462,7.835638736,281.8968818
2037,7.493290816,216.3818796,9465.323905,4.947531357,341.4606318
2038,6.11602398,158.7289014,22481.02732,8.467065245,7.080794504
2039,5.226895232,127.1175552,7907.330441,6.761928511,335.461842
2040,7.080794504,255.9535993,15097.02406,8.48242112,361.9714189
2041,6.420640206,180.2929997,26034.5282,9.710618837,308.9578864
2042,7.669012537,205.5956353,11579.44169,4.263279092,356.1365179
2043,7.128062255,191.4008206,25227.54515,6.607844327,319.2508585
2044,7.080794504,108.9166292,14476.3357,5.398162018,281.1982744
2045,6.615350135,179.2406613,26392.86361,9.309160027,7.080794504
2046,6.504876222,159.1821388,13403.08639,6.958284224,296.0769141
2047,7.459124173,195.0287168,33173.49941,7.551373984,7.080794504
2048,7.080794504,221.6731343,32269.50494,8.76523791,303.9617387
2049,7.096047101,221.5082446,17240.02106,9.181472938,322.6168783
2050,6.989442177,197.6858385,12150.72192,7.984166088,341.1001152
2051,7.080794504,184.7413941,32328.71481,8.396586914,292.9382207
2052,8.297725878,222.4363212,20320.10845,7.321858643,297.1386869
2053,3.84645395,211.7572051,14686.28339,7.557872729,326.9121339
2054,7.080794504,174.9177243,28990.78788,4.660411233,417.3402677
2055,9.380007092,166.2697567,32471.45632,7.342534659,7.080794504
2056,8.998375023,169.22833,21790.0109,7.923357067,7.080794504
2057,5.690387424,241.2157295,14083.82989,5.738962367,293.4651638
2058,7.301563449,177.6628947,23441.26714,9.107017243,326.2906302
2059,7.031684051,201.0021059,24510.50756,5.818273623,401.268832
2060,4.348674993,197.276364,9848.035583,10.81093799,7.080794504
2061,5.29419539,234.2713991,26811.20307,3.611358232,369.6084647
2062,7.257930995,187.7656217,24354.33517,7.196253771,7.080794504
2063,9.250491639,184.4420107,22749.17835,7.401662765,375.0083235
2064,9.680474778,199.5316664,32916.33148,6.12780434,7.080794504
2065,7.080794504,184.9937315,19764.62744,7.505091883,7.080794504
2066,6.741245821,196.8330011,23565.73271,7.59458402,315.5746022
2067,6.81170227,261.3895652,15149.48987,7.056107167,7.080794504
2068,6.966942962,222.890265,25441.05612,7.383783243,7.080794504
2069,7.446089059,179.1468362,17763.31099,9.876515049,328.4590221
2070,6.210647606,192.2167384,19330.03576,8.792886086,7.080794504
2071,7.341547112,187.6724024,21273.45707,7.784003063,7.080794504
2072,7.051396426,187.4188826,15423.38728,8.871523756,341.5626733
2073,6.64261391,226.5278319,13730.25912,9.060766956,257.4594811
2074,10.14629048,242.1517339,24649.67475,4.803372505,347.0697246
2075,14,235.6774576,24008.99204,5.635029028,381.0977114
2076,8.4695373,128.6200791,15273.04929,10.7255236,7.080794504
2077,6.043212071,151.1483219,24207.08167,8.414071858,7.080794504
2078,5.84111884,194.6168939,17721.95956,5.646296962,410.358673
2079,8.114665426,236.4932747,26631.21287,6.266781682,275.0908699
2080,5.585116998,143.505413,22234.69674,9.252852464,368.3874645
2081,5.903993501,196.2747258,19399.22197,7.641894524,328.2692721
2082,10.28412608,249.3241987,23259.01245,3.331265958,284.4059131
2083,9.57822672,205.7487423,33080.58883,5.659847929,356.6983008
2084,7.094830834,139.9068664,18975.64349,7.571951408,423.0459738
2085,7.080794504,210.7447082,12229.29848,6.950980956,387.3888259
2086,9.687260028,190.1628691,18752.5764,7.073006591,7.080794504
2087,6.52744059,181.0729954,22444.08178,10.47497687,271.8627923
2088,7.080794504,193.6294863,18753.21176,8.685011669,327.3406381
2089,7.744772552,208.9203404,27648.15965,5.62257229,332.8237989
2090,8.28922427,191.8588051,22526.27975,7.979154755,7.080794504
2091,7.249257333,223.7035403,24311.90579,7.392516963,275.6224867
2092,7.744098531,219.6587223,30809.7057,6.790681062,7.080794504
2093,7.080794504,214.2160603,19026.67284,7.634724094,7.080794504
2094,6.890274539,185.7441467,12218.09594,8.022936053,350.6578722
2095,6.047380857,230.5862845,20278.38298,9.360799141,305.7765825
2096,11.56876797,192.9244476,39234.47018,8.860762307,235.995461
2097,10.16483856,194.3028009,28915.64322,7.301688666,316.5252085
2098,8.722311224,145.2466176,20256.35307,10.65199848,7.080794504
2099,3.717703935,183.3494308,14841.242,9.534969961,7.080794504
2100,4.894278074,184.5527153,10922.54199,7.461702679,352.8302222
2101,6.071183422,138.2239834,14852.53068,8.093540888,7.080794504
2102,9.032563451,156.265649,24897.55703,7.639633915,416.5305327
2103,9.913703797,160.0982475,32129.99631,6.109515914,405.2955591
2104,7.080794504,165.7402292,19919.32459,7.278151486,351.9650538
2105,4.229224559,207.6692294,21214.37051,6.844547822,304.2751246
2106,9.135451944,233.1753316,32105.28712,6.74969627,7.080794504
2107,3.906567514,152.8188461,17857.71689,7.363060149,324.3828431
2108,7.384048888,148.2961767,14417.97953,9.084967569,347.9620982
2109,7.080794504,180.6805981,8692.538152,8.671792922,396.528754
2110,8.524296363,141.8102426,12658.17716,11.26438585,347.2680922
2111,5.706130889,199.1178269,25815.60909,6.383545473,7.080794504
2112,3.71517136,199.0833926,15900.79715,8.56119828,291.104167
2113,6.519847784,183.2259978,14284.64792,8.389077863,373.0915755
2114,7.910640914,190.4275996,16461.50232,5.454475986,394.3058761
2115,6.587464617,211.1692769,28990.29785,8.883665238,267.2023922
2116,4.30002934,218.319886,17639.85794,7.527317253,331.8346323
2117,8.575939174,215.1367211,15778.7294,7.532773071,316.9594896
2118,8.884934503,145.2777064,17621.39011,8.267974106,341.4774736
2119,10.5047602,143.7674977,31320.24559,7.728504926,402.9535326
2120,7.080794504,219.0746457,31044.73818,6.772326726,263.9005375
2121,6.946717558,214.1700432,32946.56752,5.484258378,333.43957
2122,8.107091815,213.029273,24531.86944,6.237222388,322.0970558
2123,4.908899724,161.2431922,13516.91149,8.206211929,343.3052882
2124,5.098967068,197.1426366,21682.75477,7.755905095,292.2514262
2125,6.093091914,208.9080219,21456.60442,9.600683423,263.4534898
2126,10.03393346,213.6474186,25433.2321,5.202937534,319.0100743
2127,8.978997745,213.0917715,19030.71688,5.291516176,316.940333
2128,5.514747799,228.7359237,35343.62858,4.346608362,7.080794504
